time;SM_generator_cePu;SM_generator_PePu;SM_generator_cmPu;SM_generator_PmPu;SM_generator_ufPu;SM_generator_efdPu;SM_generator_omegaPu;SM_generator_theta;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_PGen;SM_generator_QGen;SM_generator_UPu;SM_generator_IStatorPu;SM_generator_IRotorPu;SM_generator_UStatorPu;SM_generator_QStatorPu;SM_generator_thetaInternal;
3.85385;0.882637;0.884924;0.887740;0.890041;0.001023;2.338729;1.002592;1.191335;19.581438;9.655873;1958.143840;965.587285;1.004101;21.743565;2.371323;1.004101;9.655873;0.709710;
3.86218;0.889307;0.891614;0.887728;0.890031;0.001031;2.356007;1.002594;1.198115;19.728962;9.693435;1972.896231;969.343529;1.003237;21.910756;2.382168;1.003237;9.693435;0.712093;
3.87051;0.895938;0.898257;0.887762;0.890060;0.001038;2.373378;1.002588;1.204889;19.875437;9.731224;1987.543650;973.122380;1.002368;22.077538;2.393088;1.002368;9.731224;0.714479;
3.87883;0.902509;0.904833;0.887842;0.890127;0.001046;2.390790;1.002575;1.211639;20.020431;9.769113;2002.043092;976.911309;1.001498;22.243416;2.404050;1.001498;9.769113;0.716861;
3.88716;0.909002;0.911324;0.887966;0.890233;0.001053;2.408193;1.002553;1.218343;20.163531;9.806978;2016.353074;980.697809;1.000628;22.407897;2.415021;1.000628;9.806978;0.719231;
3.89549;0.915399;0.917711;0.888135;0.890377;0.001061;2.425536;1.002525;1.224982;20.304337;9.844695;2030.433732;984.469450;0.999761;22.570504;2.425965;0.999761;9.844695;0.721582;
3.90382;0.921683;0.923977;0.888346;0.890557;0.001068;2.442763;1.002489;1.231536;20.442469;9.882139;2044.246896;988.213919;0.998899;22.730767;2.436851;0.998899;9.882139;0.723907;
3.91215;0.927837;0.930106;0.888599;0.890773;0.001076;2.459822;1.002446;1.237987;20.577562;9.919191;2057.756160;991.919070;0.998046;22.888230;2.447645;0.998046;9.919191;0.726198;
3.92048;0.933845;0.936082;0.888893;0.891023;0.001083;2.476657;1.002396;1.244317;20.709269;9.955730;2070.926927;995.572966;0.997205;23.042450;2.458315;0.997205;9.955730;0.728450;
3.92881;0.939692;0.941890;0.889227;0.891306;0.001091;2.493212;1.002339;1.250506;20.837265;9.991639;2083.726455;999.163924;0.996377;23.192997;2.468828;0.996377;9.991639;0.730656;
3.93714;0.945364;0.947516;0.889598;0.891622;0.001098;2.509431;1.002276;1.256539;20.961239;10.026806;2096.123878;1002.680556;0.995566;23.339458;2.479153;0.995566;10.026806;0.732811;
3.94547;0.950849;0.952947;0.890005;0.891969;0.001105;2.525259;1.002206;1.262399;21.080902;10.061118;2108.090224;1006.111807;0.994774;23.481436;2.489258;0.994774;10.061118;0.734908;
3.9538;0.956132;0.958170;0.890447;0.892345;0.001111;2.540641;1.002131;1.268070;21.195984;10.094470;2119.598413;1009.446993;0.994005;23.618552;2.499116;0.994005;10.094470;0.736941;
3.96213;0.961203;0.963174;0.890922;0.892749;0.001118;2.555522;1.002050;1.273537;21.306233;10.126758;2130.623257;1012.675838;0.993261;23.750442;2.508696;0.993261;10.126758;0.738907;
3.97046;0.966051;0.967948;0.891428;0.893179;0.001124;2.569849;1.001964;1.278786;21.411414;10.157885;2141.141437;1015.788503;0.992545;23.876763;2.517970;0.992545;10.157885;0.740800;
3.97878;0.970665;0.972484;0.891964;0.893635;0.001130;2.583569;1.001873;1.283803;21.511315;10.187756;2151.131482;1018.775619;0.991859;23.997191;2.526912;0.991859;10.187756;0.742615;
3.98711;0.975037;0.976770;0.892528;0.894114;0.001136;2.596632;1.001777;1.288576;21.605737;10.216283;2160.573735;1021.628310;0.991206;24.111421;2.535497;0.991206;10.216283;0.744349;
3.99544;0.979158;0.980800;0.893117;0.894615;0.001141;2.608990;1.001677;1.293092;21.694503;10.243382;2169.450316;1024.338224;0.990588;24.219169;2.543699;0.990588;10.243382;0.745997;
4.00377;0.983021;0.984567;0.893731;0.895136;0.001146;2.620596;1.001573;1.297342;21.777451;10.268976;2177.745081;1026.897553;0.990008;24.320170;2.551496;0.990008;10.268976;0.747557;
4.0121;0.986617;0.988062;0.894366;0.895676;0.001151;2.631407;1.001465;1.301313;21.854436;10.292990;2185.443572;1029.299049;0.989467;24.414184;2.558867;0.989467;10.292990;0.749024;
4.02043;0.989942;0.991282;0.895021;0.896232;0.001155;2.641381;1.001354;1.304999;21.925330;10.315360;2192.532971;1031.536047;0.988968;24.500988;2.565791;0.988968;10.315360;0.750397;
4.02876;0.992989;0.994219;0.895694;0.896804;0.001159;2.650482;1.001239;1.308389;21.990021;10.336025;2199.002051;1033.602477;0.988513;24.580383;2.572249;0.988513;10.336025;0.751672;
4.03709;0.995753;0.996871;0.896382;0.897388;0.001163;2.658674;1.001122;1.311477;22.048411;10.354929;2204.841125;1035.492875;0.988104;24.652193;2.578224;0.988104;10.354929;0.752848;
4.04542;0.998232;0.999233;0.897084;0.897984;0.001166;2.665927;1.001003;1.314257;22.100420;10.372024;2210.042000;1037.202399;0.987741;24.716263;2.583702;0.987741;10.372024;0.753922;
4.05375;1.000420;1.001302;0.897798;0.898590;0.001169;2.672214;1.000882;1.316722;22.145979;10.387268;2214.597929;1038.726830;0.987427;24.772459;2.588667;0.987427;10.387268;0.754893;
4.06208;1.002315;1.003076;0.898521;0.899204;0.001171;2.677513;1.000759;1.318868;22.185036;10.400626;2218.503573;1040.062585;0.987162;24.820674;2.593108;0.987162;10.400626;0.755760;
4.07041;1.003915;1.004553;0.899252;0.899823;0.001173;2.681803;1.000635;1.320692;22.217550;10.412067;2221.754957;1041.206714;0.986947;24.860818;2.597014;0.986947;10.412067;0.756521;
4.07874;1.005218;1.005731;0.899988;0.900447;0.001174;2.685072;1.000511;1.322191;22.243494;10.421569;2224.349441;1042.156910;0.986784;24.892829;2.600377;0.986784;10.421569;0.757175;
4.09539;1.006929;1.007191;0.901464;0.901698;0.001176;2.688506;1.000260;1.324207;22.275645;10.434696;2227.564468;1043.469643;0.986612;24.932314;2.605440;0.986612;10.434696;0.758164;
4.11205;1.007451;1.007463;0.902934;0.902944;0.001176;2.687808;1.000011;1.324918;22.281619;10.439972;2228.161922;1043.997169;0.986647;24.939184;2.608272;0.986647;10.439972;0.758728;
4.12871;1.006793;1.006557;0.904384;0.904172;0.001174;2.683027;0.999766;1.324338;22.261698;10.437446;2226.169774;1043.744610;0.986886;24.913779;2.608870;0.986886;10.437446;0.758869;
4.14537;1.004973;1.004497;0.905797;0.905368;0.001170;2.674282;0.999526;1.322492;22.216337;10.427265;2221.633709;1042.726481;0.987323;24.856773;2.607253;0.987323;10.427265;0.758596;
4.16036;1.002360;1.001677;0.907025;0.906407;0.001165;2.663165;0.999319;1.319780;22.154257;10.411739;2215.425685;1041.173860;0.987879;24.779223;2.603941;0.987879;10.411739;0.758004;
4.17535;0.998851;0.997972;0.908200;0.907401;0.001159;2.649161;0.999120;1.316113;22.072686;10.390429;2207.268636;1039.042924;0.988579;24.677832;2.598923;0.988579;10.390429;0.757096;
4.18876;0.994979;0.993935;0.909197;0.908244;0.001152;2.634361;0.998951;1.312059;21.983798;10.366697;2198.379844;1036.669709;0.989319;24.567871;2.593044;0.989319;10.366697;0.756026;
4.20083;0.990923;0.989742;0.910046;0.908961;0.001146;2.619355;0.998808;1.307820;21.891460;10.341766;2189.146047;1034.176590;0.990070;24.454163;2.586680;0.990070;10.341766;0.754862;
4.2129;0.986353;0.985045;0.910842;0.909634;0.001139;2.602907;0.998673;1.303053;21.788015;10.313662;2178.801537;1031.366174;0.990892;24.327366;2.579353;0.990892;10.313662;0.753518;
4.22376;0.981821;0.980407;0.911511;0.910199;0.001132;2.586994;0.998560;1.298341;21.685883;10.285827;2168.588311;1028.582659;0.991688;24.202760;2.571981;0.991688;10.285827;0.752163;
4.23462;0.976914;0.975406;0.912130;0.910722;0.001124;2.570159;0.998456;1.293257;21.575719;10.255765;2157.571865;1025.576526;0.992529;24.068978;2.563920;0.992529;10.255765;0.750676;
4.24439;0.972197;0.970611;0.912644;0.911155;0.001117;2.554319;0.998369;1.288388;21.470115;10.226950;2147.011513;1022.695000;0.993321;23.941323;2.556116;0.993321;10.226950;0.749232;
4.25417;0.967214;0.965560;0.913113;0.911552;0.001110;2.537927;0.998290;1.283263;21.358842;10.196615;2135.884215;1019.661479;0.994141;23.807423;2.547832;0.994141;10.196615;0.747695;
4.26394;0.961986;0.960272;0.913537;0.911909;0.001103;2.521078;0.998218;1.277907;21.242348;10.164903;2124.234823;1016.490260;0.994983;23.667887;2.539109;0.994983;10.164903;0.746071;
4.27372;0.956534;0.954769;0.913913;0.912227;0.001095;2.503867;0.998155;1.272344;21.121104;10.131961;2112.110376;1013.196111;0.995844;23.523345;2.529988;0.995844;10.131961;0.744368;
4.28349;0.950881;0.949074;0.914241;0.912503;0.001088;2.486391;0.998099;1.266599;20.995605;10.097941;2099.560484;1009.794140;0.996718;23.374448;2.520513;0.996718;10.097941;0.742592;
4.29327;0.945050;0.943209;0.914519;0.912738;0.001080;2.468745;0.998053;1.260697;20.866372;10.062997;2086.637163;1006.299734;0.997600;23.221864;2.510729;0.997600;10.062997;0.740750;
4.30304;0.939065;0.937200;0.914745;0.912929;0.001072;2.451021;0.998014;1.254665;20.733947;10.027285;2073.394696;1002.728489;0.998486;23.066273;2.500680;0.998486;10.027285;0.738851;
4.31281;0.932953;0.931073;0.914920;0.913077;0.001064;2.433311;0.997985;1.248529;20.598894;9.990961;2059.889431;999.096131;0.999372;22.908369;2.490413;0.999372;9.990961;0.736902;
4.32259;0.926739;0.924853;0.915043;0.913180;0.001057;2.415703;0.997964;1.242315;20.461795;9.954184;2046.179546;995.418441;1.000252;22.748853;2.479975;1.000252;9.954184;0.734911;
4.33236;0.920452;0.918568;0.915114;0.913240;0.001049;2.398282;0.997952;1.236052;20.323248;9.917112;2032.324788;991.711178;1.001123;22.588430;2.469414;1.001123;9.917112;0.732888;
4.34214;0.914120;0.912245;0.915132;0.913255;0.001042;2.381130;0.997949;1.229765;20.183862;9.879900;2018.386177;987.990011;1.001981;22.427807;2.458777;1.001981;9.879900;0.730839;
4.35191;0.907769;0.905913;0.915097;0.913226;0.001034;2.364324;0.997955;1.223483;20.044257;9.842704;2004.425681;984.270443;1.002821;22.267688;2.448110;1.002821;9.842704;0.728775;
4.36071;0.902063;0.900230;0.915022;0.913162;0.001028;2.349544;0.997968;1.217854;19.918950;9.809348;1991.894976;980.934845;1.003560;22.124564;2.438522;1.003560;9.809348;0.726910;
4.36951;0.896385;0.894581;0.914905;0.913063;0.001021;2.335158;0.997987;1.212270;19.794393;9.776251;1979.439317;977.625087;1.004279;21.982906;2.428981;1.004279;9.776251;0.725045;
4.3783;0.890758;0.888989;0.914746;0.912930;0.001015;2.321207;0.998014;1.206749;19.671080;9.743506;1967.108033;974.350607;1.004977;21.843218;2.419522;1.004977;9.743506;0.723187;
4.3871;0.885203;0.883475;0.914548;0.912762;0.001009;2.307734;0.998048;1.201312;19.549468;9.711219;1954.946750;971.121876;1.005651;21.705985;2.410177;1.005651;9.711219;0.721343;
4.3959;0.879740;0.878058;0.914310;0.912562;0.001004;2.294778;0.998088;1.195976;19.430005;9.679491;1943.000488;967.949065;1.006298;21.571679;2.400977;1.006298;9.679491;0.719518;
4.4047;0.874391;0.872759;0.914034;0.912329;0.000998;2.282374;0.998134;1.190760;19.313135;9.648420;1931.313493;964.842017;1.006919;21.440758;2.391954;1.006919;9.648420;0.717719;
4.41349;0.869174;0.867598;0.913721;0.912065;0.000993;2.270556;0.998187;1.185681;19.199290;9.618102;1919.929025;961.810223;1.007510;21.313663;2.383137;1.007510;9.618102;0.715953;
4.42229;0.864109;0.862593;0.913372;0.911770;0.000988;2.259351;0.998246;1.180757;19.088891;9.588628;1908.889137;958.862802;1.008070;21.190819;2.374555;1.008070;9.588628;0.714225;
4.43109;0.859215;0.857764;0.912989;0.911447;0.000984;2.248784;0.998311;1.176003;18.982345;9.560085;1898.234455;956.008475;1.008598;21.072629;2.366235;1.008598;9.560085;0.712542;
4.43988;0.854510;0.853126;0.912573;0.911096;0.000979;2.238878;0.998381;1.171435;18.880040;9.532556;1888.003965;953.255552;1.009093;20.959477;2.358204;1.009093;9.532556;0.710910;
4.44868;0.850011;0.848698;0.912126;0.910718;0.000975;2.229651;0.998456;1.167069;18.782348;9.506119;1878.234818;950.611907;1.009555;20.851725;2.350486;1.009555;9.506119;0.709334;
4.45748;0.845733;0.844496;0.911651;0.910317;0.000972;2.221118;0.998537;1.162917;18.689621;9.480850;1868.962131;948.084969;1.009981;20.749711;2.343104;1.009981;9.480850;0.707820;
4.46627;0.841693;0.840533;0.911147;0.909892;0.000968;2.213291;0.998622;1.158994;18.602188;9.456817;1860.218816;945.681706;1.010373;20.653748;2.336080;1.010373;9.456817;0.706373;
4.47507;0.837904;0.836824;0.910619;0.909445;0.000965;2.206181;0.998711;1.155311;18.520354;9.434086;1852.035415;943.408613;1.010728;20.564124;2.329435;1.010728;9.434086;0.704999;
4.48387;0.834380;0.833382;0.910068;0.908980;0.000962;2.199793;0.998804;1.151880;18.444400;9.412717;1844.439955;941.271701;1.011048;20.481100;2.323187;1.011048;9.412717;0.703701;
4.49267;0.831132;0.830218;0.909496;0.908496;0.000960;2.194133;0.998901;1.148712;18.374578;9.392765;1837.457819;939.276492;1.011331;20.404911;2.317353;1.011331;9.392765;0.702486;
4.50146;0.828170;0.827342;0.908905;0.907997;0.000958;2.189203;0.999001;1.145814;18.311116;9.374280;1831.111635;937.428006;1.011577;20.335764;2.311948;1.011577;9.374280;0.701356;
4.51026;0.825504;0.824764;0.908298;0.907483;0.000956;2.185001;0.999103;1.143197;18.254212;9.357308;1825.421184;935.730762;1.011787;20.273838;2.306987;1.011787;9.357308;0.700317;
4.51906;0.823142;0.822490;0.907677;0.906958;0.000954;2.181527;0.999208;1.140866;18.204033;9.341888;1820.403322;934.188763;1.011961;20.219284;2.302480;1.011961;9.341888;0.699370;
4.52785;0.821089;0.820527;0.907044;0.906423;0.000953;2.178777;0.999315;1.138827;18.160719;9.328055;1816.071933;932.805500;1.012098;20.172223;2.298439;1.012098;9.328055;0.698520;
4.53665;0.819353;0.818881;0.906402;0.905880;0.000952;2.176747;0.999424;1.137087;18.124376;9.315846;1812.437607;931.584629;1.012200;20.132750;2.294873;1.012200;9.315846;0.697769;
4.54545;0.817935;0.817554;0.905753;0.905331;0.000952;2.175425;0.999534;1.135648;18.095093;9.305266;1809.509253;930.526646;1.012266;20.100930;2.291787;1.012266;9.305266;0.697120;
4.55425;0.816839;0.816548;0.905100;0.904779;0.000951;2.174808;0.999644;1.134513;18.072902;9.296353;1807.290223;929.635264;1.012297;20.076796;2.289187;1.012297;9.296353;0.696575;
4.56304;0.816065;0.815865;0.904445;0.904224;0.000951;2.174884;0.999755;1.133684;18.057829;9.289114;1805.782922;928.911383;1.012293;20.060360;2.287078;1.012293;9.289114;0.696134;
4.57184;0.815614;0.815505;0.903791;0.903670;0.000952;2.175643;0.999866;1.133161;18.049865;9.283560;1804.986500;928.355992;1.012255;20.051601;2.285460;1.012255;9.283560;0.695800;
4.58064;0.815483;0.815463;0.903139;0.903118;0.000952;2.177073;0.999976;1.132943;18.048959;9.279689;1804.895921;927.968854;1.012184;20.050474;2.284334;1.012184;9.279689;0.695573;
4.59823;0.816162;0.816320;0.901857;0.902032;0.000954;2.181879;1.000194;1.133410;18.067870;9.276983;1806.786965;927.698349;1.011943;20.070639;2.283546;1.011943;9.276983;0.695438;
4.61381;0.817789;0.818101;0.900753;0.901096;0.000957;2.188241;1.000381;1.134811;18.107170;9.280125;1810.716959;928.012515;1.011625;20.112933;2.284459;1.011625;9.280125;0.695673;
4.62939;0.820339;0.820799;0.899690;0.900195;0.000961;2.196492;1.000561;1.137109;18.166723;9.288357;1816.672306;928.835723;1.011213;20.177272;2.286847;1.011213;9.288357;0.696233;
4.64342;0.823384;0.823973;0.898779;0.899422;0.000965;2.205462;1.000716;1.139914;18.236772;9.300001;1823.677203;930.000115;1.010764;20.253186;2.290221;1.010764;9.300001;0.697007;
4.65604;0.826697;0.827398;0.898001;0.898762;0.000969;2.214727;1.000848;1.143007;18.312349;9.313793;1831.234920;931.379287;1.010301;20.335327;2.294213;1.010301;9.313793;0.697915;
4.66866;0.830516;0.831323;0.897269;0.898141;0.000973;2.225057;1.000972;1.146606;18.398963;9.330585;1839.896267;933.058464;1.009784;20.429736;2.299068;1.009784;9.330585;0.699012;
4.68001;0.834354;0.835252;0.896653;0.897618;0.000978;2.235219;1.001076;1.150255;18.485678;9.348148;1848.567768;934.814801;1.009276;20.524532;2.304143;1.009276;9.348148;0.700153;
4.69137;0.838542;0.839526;0.896081;0.897133;0.000982;2.246149;1.001174;1.154263;18.579980;9.367903;1857.998044;936.790328;1.008730;20.627931;2.309848;1.008730;9.367903;0.701431;
4.70159;0.842585;0.843642;0.895606;0.896729;0.000987;2.256602;1.001254;1.158155;18.670793;9.387452;1867.079270;938.745212;1.008207;20.727795;2.315491;1.008207;9.387452;0.702691;
4.71182;0.846862;0.847987;0.895171;0.896360;0.000992;2.267598;1.001328;1.162297;18.766657;9.408566;1876.665705;940.856579;1.007657;20.833528;2.321584;1.007657;9.408566;0.704046;
4.72204;0.851349;0.852536;0.894777;0.896025;0.000997;2.279097;1.001395;1.166664;18.867027;9.431132;1886.702749;943.113159;1.007083;20.944573;2.328095;1.007083;9.431132;0.705490;
4.73226;0.856020;0.857265;0.894426;0.895727;0.001002;2.291054;1.001455;1.171234;18.971344;9.455031;1897.134420;945.503146;1.006485;21.060354;2.334992;1.006485;9.455031;0.707014;
4.74248;0.860850;0.862147;0.894118;0.895465;0.001008;2.303425;1.001507;1.175984;19.079041;9.480142;1907.904121;948.014182;1.005866;21.180283;2.342239;1.005866;9.480142;0.708609;
4.75271;0.865813;0.867157;0.893855;0.895242;0.001013;2.316163;1.001552;1.180890;19.189548;9.506334;1918.954830;950.633421;1.005229;21.303761;2.349800;1.005229;9.506334;0.710267;
4.76293;0.870885;0.872268;0.893637;0.895056;0.001019;2.329218;1.001589;1.185926;19.302294;9.533476;1930.229401;953.347569;1.004576;21.430180;2.357639;1.004576;9.533476;0.711980;
4.77315;0.876038;0.877456;0.893464;0.894910;0.001025;2.342539;1.001618;1.191070;19.416709;9.561430;1941.670872;956.142952;1.003910;21.558930;2.365718;1.003910;9.561430;0.713737;
4.78337;0.881249;0.882694;0.893337;0.894802;0.001031;2.356073;1.001640;1.196295;19.532228;9.590056;1953.222755;959.005581;1.003234;21.689393;2.373998;1.003234;9.590056;0.715531;
4.7936;0.886491;0.887957;0.893256;0.894733;0.001037;2.369764;1.001653;1.201576;19.648293;9.619212;1964.829322;961.921223;1.002549;21.820954;2.382439;1.002549;9.619212;0.717352;
4.80382;0.891740;0.893220;0.893221;0.894703;0.001043;2.383555;1.001659;1.206890;19.764359;9.648755;1976.435863;964.875475;1.001860;21.953003;2.391002;1.001860;9.648755;0.719191;
4.81404;0.896972;0.898459;0.893231;0.894711;0.001049;2.397388;1.001658;1.212210;19.879889;9.678538;1987.988936;967.853836;1.001168;22.084932;2.399646;1.001168;9.678538;0.721039;
4.82426;0.902164;0.903651;0.893285;0.894757;0.001055;2.411203;1.001649;1.217514;19.994366;9.708418;1999.436585;970.841783;1.000477;22.216142;2.408332;1.000477;9.708418;0.722888;
4.83449;0.907292;0.908773;0.893382;0.894840;0.001061;2.424939;1.001632;1.222776;20.107285;9.738248;2010.728548;973.824847;0.999790;22.346047;2.417019;0.999790;9.738248;0.724728;
4.84471;0.912335;0.913803;0.893523;0.894960;0.001067;2.438533;1.001608;1.227973;20.218164;9.767887;2021.816437;976.788683;0.999111;22.474071;2.425667;0.999111;9.767887;0.726551;
4.85493;0.917272;0.918719;0.893704;0.895114;0.001073;2.451925;1.001577;1.233082;20.326539;9.797191;2032.653896;979.719148;0.998441;22.599656;2.434237;0.998441;9.797191;0.728350;
4.86515;0.922082;0.923502;0.893926;0.895303;0.001078;2.465052;1.001540;1.238081;20.431967;9.826024;2043.196742;982.602372;0.997785;22.722260;2.442690;0.997785;9.826024;0.730116;
4.87538;0.926746;0.928132;0.894187;0.895524;0.001084;2.477851;1.001495;1.242949;20.534031;9.854248;2053.403083;985.424825;0.997145;22.841362;2.450988;0.997145;9.854248;0.731841;
4.8856;0.931247;0.932592;0.894484;0.895777;0.001089;2.490262;1.001445;1.247665;20.632334;9.881734;2063.233411;988.173386;0.996524;22.956461;2.459095;0.996524;9.881734;0.733518;
4.89582;0.935566;0.936865;0.894817;0.896059;0.001095;2.502224;1.001388;1.252209;20.726507;9.908354;2072.650685;990.835408;0.995926;23.067081;2.466973;0.995926;9.908354;0.735141;
4.90604;0.939689;0.940935;0.895183;0.896370;0.001100;2.513679;1.001326;1.256563;20.816204;9.933988;2081.620388;993.398776;0.995353;23.172771;2.474589;0.995353;9.933988;0.736703;
4.91627;0.943600;0.944788;0.895580;0.896708;0.001104;2.524570;1.001259;1.260709;20.901106;9.958520;2090.110568;995.851963;0.994809;23.273104;2.481910;0.994809;9.958520;0.738198;
4.92649;0.947286;0.948410;0.896007;0.897070;0.001109;2.534842;1.001186;1.264630;20.980919;9.981841;2098.091871;998.184086;0.994295;23.367684;2.488904;0.994295;9.981841;0.739620;
4.93671;0.950735;0.951789;0.896460;0.897455;0.001113;2.544444;1.001109;1.268312;21.055375;10.003850;2105.537549;1000.384953;0.993815;23.456144;2.495542;0.993815;10.003850;0.740964;
4.94693;0.953934;0.954914;0.896938;0.897860;0.001117;2.553328;1.001028;1.271741;21.124235;10.024451;2112.423469;1002.445102;0.993371;23.538147;2.501794;0.993371;10.024451;0.742225;
4.95716;0.956874;0.957776;0.897438;0.898285;0.001120;2.561449;1.000943;1.274903;21.187281;10.043558;2118.728103;1004.355849;0.992965;23.613386;2.507637;0.992965;10.043558;0.743399;
4.96738;0.959545;0.960365;0.897959;0.898726;0.001124;2.568766;1.000855;1.277787;21.244325;10.061093;2124.432513;1006.109315;0.992599;23.681587;2.513045;0.992599;10.061093;0.744482;
4.9776;0.961940;0.962675;0.898496;0.899182;0.001126;2.575243;1.000764;1.280383;21.295203;10.076985;2129.520333;1007.698458;0.992275;23.742512;2.517997;0.992275;10.076985;0.745471;
4.98782;0.964052;0.964698;0.899048;0.899651;0.001129;2.580847;1.000670;1.282683;21.339777;10.091171;2133.977741;1009.117100;0.991995;23.795952;2.522475;0.991995;10.091171;0.746362;
4.99805;0.965875;0.966430;0.899613;0.900129;0.001131;2.585552;1.000574;1.284679;21.377934;10.103599;2137.793435;1010.359942;0.991760;23.841735;2.526460;0.991760;10.103599;0.747154;
5.00827;0.967405;0.967867;0.900187;0.900616;0.001133;2.589336;1.000477;1.286365;21.409586;10.114226;2140.958602;1011.422587;0.991571;23.879723;2.529938;0.991571;10.114226;0.747843;
5.01849;0.968639;0.969005;0.900768;0.901109;0.001134;2.592182;1.000378;1.287738;21.434669;10.123015;2143.466892;1012.301545;0.991428;23.909813;2.532898;0.991428;10.123015;0.748429;
5.02871;0.969574;0.969844;0.901353;0.901605;0.001135;2.594080;1.000279;1.288792;21.453144;10.129942;2145.314387;1012.994242;0.991333;23.931937;2.535329;0.991333;10.129942;0.748911;
5.03893;0.970208;0.970382;0.901941;0.902103;0.001135;2.595025;1.000180;1.289528;21.464996;10.134990;2146.499581;1013.499020;0.991286;23.946062;2.537225;0.991286;10.134990;0.749287;
5.05938;0.970580;0.970563;0.903107;0.903091;0.001135;2.594075;0.999982;1.290048;21.468973;10.139444;2146.897312;1013.944391;0.991334;23.950461;2.539395;0.991334;10.139444;0.749724;
5.07982;0.969772;0.969567;0.904250;0.904058;0.001133;2.589417;0.999788;1.289315;21.447038;10.136450;2144.703818;1013.645046;0.991567;23.923544;2.539415;0.991567;10.136450;0.749745;
5.10027;0.967813;0.967429;0.905349;0.904989;0.001129;2.581212;0.999602;1.287368;21.399941;10.126208;2139.994145;1012.620829;0.991977;23.866317;2.537322;0.991977;10.126208;0.749359;
5.11843;0.965143;0.964608;0.906275;0.905773;0.001125;2.571129;0.999446;1.284662;21.337815;10.111273;2133.781544;1011.127298;0.992481;23.791178;2.533747;0.992481;10.111273;0.748687;
5.13477;0.962027;0.961366;0.907058;0.906435;0.001120;2.559988;0.999313;1.281485;21.266381;10.093388;2126.638082;1009.338793;0.993038;23.705118;2.529210;0.993038;10.093388;0.747829;
5.14948;0.958675;0.957910;0.907715;0.906990;0.001115;2.548443;0.999202;1.278063;21.190243;10.073918;2119.024300;1007.391781;0.993615;23.613723;2.524116;0.993615;10.073918;0.746863;
5.16272;0.955243;0.954392;0.908261;0.907452;0.001110;2.536953;0.999110;1.274560;21.112741;10.053854;2111.274084;1005.385365;0.994190;23.521013;2.518762;0.994190;10.053854;0.745845;
5.17596;0.951446;0.950518;0.908762;0.907875;0.001104;2.524551;0.999025;1.270689;21.027383;10.031580;2102.738310;1003.158002;0.994810;23.419265;2.512735;0.994810;10.031580;0.744696;
5.18787;0.947740;0.946750;0.909170;0.908221;0.001099;2.512708;0.998956;1.266917;20.944366;10.009799;2094.436586;1000.979941;0.995402;23.320643;2.506777;0.995402;10.009799;0.743558;
5.19979;0.943786;0.942742;0.909536;0.908530;0.001094;2.500327;0.998894;1.262900;20.856034;9.986544;2085.603405;998.654363;0.996021;23.216070;2.500359;0.996021;9.986544;0.742329;
5.2117;0.939608;0.938518;0.909858;0.908802;0.001088;2.487506;0.998840;1.258665;20.762951;9.961975;2076.295146;996.197544;0.996662;23.106264;2.493530;0.996662;9.961975;0.741018;
5.22242;0.935678;0.934553;0.910108;0.909014;0.001083;2.475671;0.998797;1.254691;20.675572;9.938874;2067.557202;993.887415;0.997254;23.003540;2.487068;0.997254;9.938874;0.739774;
5.23315;0.931609;0.930455;0.910320;0.909193;0.001078;2.463633;0.998762;1.250584;20.585259;9.914970;2058.525925;991.497034;0.997856;22.897721;2.480346;0.997856;9.914970;0.738477;
5.24387;0.927422;0.926246;0.910493;0.909339;0.001072;2.451466;0.998732;1.246369;20.492481;9.890394;2049.248065;989.039356;0.998464;22.789379;2.473402;0.998464;9.890394;0.737134;
5.25459;0.923138;0.921947;0.910626;0.909452;0.001067;2.439242;0.998710;1.242066;20.397716;9.865275;2039.771624;986.527475;0.999075;22.679094;2.466275;0.999075;9.865275;0.735750;
5.26532;0.918780;0.917580;0.910720;0.909530;0.001062;2.427032;0.998694;1.237699;20.301458;9.839746;2030.145755;983.974572;0.999686;22.567450;2.459004;0.999686;9.839746;0.734335;
5.27604;0.914371;0.913169;0.910772;0.909575;0.001056;2.414904;0.998685;1.233290;20.204206;9.813939;2020.420556;981.393863;1.000292;22.455036;2.451626;1.000292;9.813939;0.732894;
5.28676;0.909934;0.908735;0.910785;0.909585;0.001051;2.402924;0.998683;1.228862;20.106468;9.787985;2010.646813;978.798525;1.000891;22.342440;2.444183;1.000891;9.787985;0.731435;
5.29749;0.905492;0.904304;0.910757;0.909562;0.001046;2.391156;0.998688;1.224439;20.008757;9.762016;2000.875710;976.201637;1.001480;22.230248;2.436712;1.001480;9.762016;0.729966;
5.30821;0.901069;0.899896;0.910690;0.909505;0.001041;2.379660;0.998699;1.220043;19.911585;9.736161;1991.158531;973.616107;1.002054;22.119038;2.429254;1.002054;9.736161;0.728493;
5.31893;0.896688;0.895537;0.910583;0.909415;0.001036;2.368493;0.998717;1.215697;19.815463;9.710546;1981.546348;971.054614;1.002613;22.009379;2.421845;1.002613;9.710546;0.727026;
5.32965;0.892372;0.891249;0.910439;0.909293;0.001031;2.357708;0.998741;1.211422;19.720897;9.685295;1972.089695;968.529546;1.003152;21.901827;2.414525;1.003152;9.685295;0.725570;
