time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;
4.88968;1.046048;1.200024;0.787136;0.903000;-0.002795;-6.389555;1.147198;32.897885;26.483067;18.482434;2648.306663;1848.243373;0.946055;34.136271;2.626150;0.946055;18.482434;0.339533;
4.88968;1.046092;1.200074;0.787136;0.903000;-0.002790;-6.379100;1.147197;32.898255;26.484120;18.485585;2648.412016;1848.558485;0.945966;34.142303;2.626477;0.945966;18.485585;0.339610;
4.8897;1.046180;1.200174;0.787136;0.903000;-0.002781;-6.358179;1.147197;32.898994;26.486218;18.491888;2648.621842;1849.188785;0.945788;34.154365;2.627131;0.945788;18.491888;0.339763;
4.88973;1.046353;1.200371;0.787137;0.903000;-0.002763;-6.316288;1.147196;32.900474;26.490380;18.504497;2649.037979;1850.449688;0.945432;34.178479;2.628441;0.945432;18.504497;0.340069;
4.8898;1.046694;1.200760;0.787139;0.903000;-0.002726;-6.232320;1.147193;32.903434;26.498562;18.529727;2649.856191;1852.972701;0.944719;34.226673;2.631067;0.944719;18.529727;0.340681;
4.88992;1.047353;1.201512;0.787142;0.903000;-0.002652;-6.063635;1.147188;32.909353;26.514364;18.580235;2651.436356;1858.023532;0.943291;34.322915;2.636340;0.943291;18.580235;0.341898;
4.89018;1.048585;1.202914;0.787149;0.903000;-0.002503;-5.723289;1.147179;32.921190;26.543716;18.681442;2654.371578;1868.144217;0.940427;34.514822;2.646975;0.940427;18.681442;0.344312;
4.89069;1.050694;1.205314;0.787162;0.903000;-0.002201;-5.030823;1.147160;32.944862;26.593410;18.884601;2659.341033;1888.460076;0.934669;34.896320;2.668596;0.934669;18.884601;0.349056;
4.89172;1.053498;1.208489;0.787188;0.903000;-0.001575;-3.599904;1.147121;32.992197;26.656720;19.293768;2665.671967;1929.376825;0.923041;35.649983;2.713201;0.923041;19.293768;0.358193;
4.89376;1.053431;1.208331;0.787242;0.903000;-0.000246;-0.563148;1.147043;33.086829;26.638758;20.122446;2663.875811;2012.244627;0.899385;37.119461;2.807566;0.899385;20.122446;0.374937;
4.89786;1.030530;1.181911;0.787342;0.903000;0.002683;6.134042;1.146897;33.275952;26.023260;21.812146;2602.326002;2181.214600;0.850959;39.902687;3.014283;0.850959;21.812146;0.401192;
4.89836;1.025579;1.176217;0.787353;0.903000;0.003062;7.000007;1.146881;33.299042;25.895138;22.021863;2589.513752;2202.186273;0.845051;40.227968;3.040815;0.845051;22.021863;0.403575;
4.89836;1.025649;1.176297;0.787353;0.903000;0.003062;7.000000;1.146881;33.299042;25.895102;22.020777;2589.510162;2202.077675;0.844987;40.228093;3.040926;0.844987;22.020777;0.403635;
4.89836;1.025639;1.176285;0.787353;0.903000;0.003062;7.000000;1.146881;33.299088;25.894833;22.021190;2589.483290;2202.119042;0.844975;40.228738;3.040979;0.844975;22.021190;0.403640;
4.89836;1.025628;1.176273;0.787353;0.903000;0.003062;7.000000;1.146881;33.299134;25.894564;22.021604;2589.456412;2202.160408;0.844963;40.229382;3.041033;0.844963;22.021604;0.403645;
4.89836;1.025608;1.176250;0.787354;0.903000;0.003062;7.000000;1.146880;33.299226;25.894026;22.022431;2589.402643;2202.243139;0.844939;40.230672;3.041140;0.844939;22.022431;0.403654;
4.89837;1.025567;1.176203;0.787354;0.903000;0.003062;7.000000;1.146880;33.299411;25.892950;22.024086;2589.295045;2202.408595;0.844891;40.233250;3.041355;0.844891;22.024086;0.403673;
4.89838;1.025485;1.176108;0.787354;0.903000;0.003062;7.000000;1.146880;33.299780;25.890796;22.027395;2589.079614;2202.739481;0.844796;40.238406;3.041784;0.844796;22.027395;0.403712;
4.89839;1.025320;1.175919;0.787354;0.903000;0.003062;7.000000;1.146880;33.300518;25.886478;22.034011;2588.647815;2203.401148;0.844604;40.248715;3.042642;0.844604;22.034011;0.403788;
4.89842;1.024989;1.175538;0.787355;0.903000;0.003062;7.000000;1.146878;33.301995;25.877805;22.047241;2587.780464;2204.724064;0.844221;40.269320;3.044358;0.844221;22.047241;0.403940;
4.89849;1.024321;1.174770;0.787356;0.903000;0.003062;7.000000;1.146876;33.304948;25.860307;22.073682;2586.030748;2207.368216;0.843454;40.310479;3.047789;0.843454;22.073682;0.404242;
4.89862;1.022962;1.173207;0.787359;0.903000;0.003062;7.000000;1.146872;33.310854;25.824713;22.126497;2582.471274;2212.649727;0.841920;40.392596;3.054648;0.841920;22.126497;0.404837;
4.89887;1.020150;1.169973;0.787365;0.903000;0.003062;7.000000;1.146863;33.322666;25.751122;22.231850;2575.112217;2223.184965;0.838845;40.556018;3.068351;0.838845;22.231850;0.405995;
4.89938;1.014147;1.163071;0.787377;0.903000;0.003062;7.000000;1.146847;33.346288;25.594343;22.441395;2559.434263;2244.139473;0.832677;40.879590;3.095690;0.832677;22.441395;0.408173;
4.90041;1.000631;1.147538;0.787399;0.903000;0.003062;7.000000;1.146814;33.393523;25.242455;22.855459;2524.245517;2285.545875;0.820270;41.513449;3.150055;0.820270;22.855459;0.411966;
4.90246;0.967588;1.109589;0.787438;0.903000;0.003062;7.000000;1.146757;33.487965;24.386172;23.660374;2438.617173;2366.037422;0.795244;42.726403;3.257155;0.795244;23.660374;0.417145;
4.90655;0.877881;1.006650;0.787491;0.903000;0.003062;7.000000;1.146681;33.676772;22.074945;25.152499;2207.494509;2515.249907;0.745008;44.919905;3.461873;0.745008;25.152499;0.416613;
4.91065;0.757228;0.868290;0.787500;0.903000;0.003062;7.000000;1.146667;33.865528;19.004710;26.481876;1900.470992;2648.187633;0.696991;46.787549;3.648602;0.696991;26.481876;0.398728;
4.91474;0.609359;0.698775;0.787456;0.903000;0.003062;7.000000;1.146732;34.054322;15.247315;27.572057;1524.731519;2757.205675;0.653203;48.291619;3.810895;0.653203;27.572057;0.360614;
4.91884;0.440786;0.505537;0.787348;0.903000;0.003062;7.000000;1.146889;34.243264;10.907250;28.348733;1090.725040;2834.873349;0.616081;49.393946;3.944877;0.616081;28.348733;0.301620;
4.92294;0.255384;0.292969;0.787170;0.903000;0.003062;7.000000;1.147148;34.432478;6.122282;28.781571;612.228176;2878.157144;0.589150;50.069465;4.049779;0.589150;28.781571;0.222657;
4.92703;0.049440;0.056747;0.786913;0.903000;0.003062;7.000000;1.147523;34.622104;1.052815;28.838701;105.281537;2883.870061;0.575655;50.290152;4.120110;0.575655;28.838701;0.122093;
4.93072;-0.127798;-0.146707;0.786615;0.903000;0.003062;7.000000;1.147958;34.793233;-3.593927;28.161722;-359.392691;2816.172221;0.568485;49.939957;4.148780;0.568485;28.161722;0.028808;
4.93441;-0.305854;-0.351264;0.786253;0.903000;0.003062;7.000000;1.148486;34.964919;-8.153769;27.553742;-815.376905;2755.374219;0.583064;49.324039;4.148259;0.583064;27.553742;-0.065113;
4.93772;-0.460100;-0.528673;0.785874;0.903000;0.003062;7.000000;1.149040;35.119996;-12.059682;26.651888;-1205.968237;2665.188780;0.604557;48.388600;4.118502;0.604557;26.651888;-0.142616;
4.94104;-0.601643;-0.691687;0.785448;0.903000;0.003062;7.000000;1.149663;35.275685;-15.655800;25.583355;-1565.580001;2558.335541;0.636201;47.144760;4.065712;0.636201;25.583355;-0.208548;
4.94436;-0.726427;-0.835647;0.784980;0.903000;0.003062;7.000000;1.150348;35.432053;-18.831154;24.357537;-1883.115389;2435.753654;0.675578;45.589477;3.989309;0.675578;24.357537;-0.260662;
4.94768;-0.829512;-0.954849;0.784477;0.903000;0.003062;7.000000;1.151086;35.589161;-21.484499;22.979418;-2148.449853;2297.941797;0.720161;43.718818;3.891441;0.720161;22.979418;-0.298408;
4.95099;-0.908685;-1.046692;0.783945;0.903000;0.003062;7.000000;1.151867;35.747058;-23.529177;21.486866;-2352.917729;2148.686574;0.768010;41.544022;3.775689;0.768010;21.486866;-0.323577;
4.95431;-0.963782;-1.110936;0.783392;0.903000;0.003062;7.000000;1.152680;35.905783;-24.895554;19.923112;-2489.555400;1992.311218;0.817393;39.080485;3.643622;0.817393;19.923112;-0.337931;
4.95763;-0.989192;-1.141069;0.782828;0.903000;0.003062;7.000000;1.153510;36.065361;-25.531511;18.336104;-2553.151072;1833.610407;0.866788;36.348990;3.494817;0.866788;18.336104;-0.340359;
4.96095;-0.970701;-1.120594;0.782265;0.903000;0.003062;7.000000;1.154341;36.225801;-25.411909;16.775184;-2541.190898;1677.518430;0.914838;33.377512;3.338221;0.914838;16.775184;-0.329541;
4.96426;-0.917718;-1.060060;0.781714;0.903000;0.003062;7.000000;1.155155;36.387093;-24.559549;15.279553;-2455.954924;1527.955272;0.960254;30.201778;3.208447;0.960254;15.279553;-0.317743;
4.96758;-0.952581;-1.100383;0.781160;0.903000;0.003062;7.000000;1.155974;36.549239;-23.032361;13.868494;-2303.236061;1386.849420;1.001995;26.856817;3.128300;1.001995;13.868494;-0.346895;
4.97057;-0.812477;-0.939771;0.780688;0.903000;0.003062;7.000000;1.156673;36.695876;-20.938452;12.460875;-2093.845177;1246.087471;1.030500;23.644644;2.890586;1.030500;12.460875;-0.282069;
4.9732;-0.727908;-0.842375;0.780295;0.903000;0.003062;7.000000;1.157255;36.825479;-18.756303;11.604115;-1875.630293;1160.411466;1.057344;20.859589;2.771351;1.057344;11.604115;-0.259275;
4.97583;-0.629896;-0.729295;0.779927;0.903000;0.003062;7.000000;1.157802;36.955547;-16.234518;10.886973;-1623.451838;1088.697282;1.081060;18.081333;2.658796;1.081060;10.886973;-0.233782;
4.97845;-0.520439;-0.602828;0.779585;0.903000;0.003062;7.000000;1.158310;37.086050;-13.421224;10.335754;-1342.122356;1033.575425;1.101650;15.379662;2.555418;1.101650;10.335754;-0.205931;
4.98108;-0.401978;-0.465799;0.779272;0.903000;0.003062;7.000000;1.158774;37.216954;-10.370652;9.943807;-1037.065242;994.380739;1.118787;12.846243;2.463145;1.118787;9.943807;-0.176057;
4.98141;-0.386827;-0.448263;0.779235;0.903000;0.003062;7.000000;1.158829;37.233190;-9.980319;9.906627;-998.031933;990.662749;1.120662;12.556079;2.452599;1.120662;9.906627;-0.172234;
4.98141;-0.387100;-0.448583;0.779235;0.903000;0.003062;7.000007;1.158829;37.233190;-9.979806;9.873151;-997.980571;987.315050;1.120227;12.531708;2.452114;1.120227;9.873151;-0.172221;
4.98141;-0.387055;-0.448531;0.779235;0.903000;0.003061;6.998099;1.158829;37.233240;-9.978599;9.873035;-997.859870;987.303491;1.120233;12.530806;2.452082;1.120233;9.873035;-0.172215;
4.98141;-0.387008;-0.448476;0.779235;0.903000;0.003060;6.996191;1.158829;37.233290;-9.977392;9.872919;-997.739167;987.291907;1.120239;12.529905;2.452049;1.120239;9.872919;-0.172203;
4.98141;-0.386914;-0.448368;0.779235;0.903000;0.003059;6.992374;1.158829;37.233390;-9.974978;9.872687;-997.497751;987.268743;1.120250;12.528102;2.451985;1.120250;9.872687;-0.172179;
4.98142;-0.386727;-0.448151;0.779234;0.903000;0.003055;6.984742;1.158830;37.233590;-9.970149;9.872224;-997.014889;987.222445;1.120272;12.524497;2.451855;1.120272;9.872224;-0.172132;
4.98142;-0.386352;-0.447717;0.779234;0.903000;0.003049;6.969481;1.158831;37.233989;-9.960490;9.871299;-996.049037;987.129935;1.120317;12.517290;2.451596;1.120317;9.871299;-0.172037;
4.98144;-0.385602;-0.446849;0.779232;0.903000;0.003035;6.938968;1.158834;37.234787;-9.941168;9.869453;-994.116823;986.945279;1.120407;12.502885;2.451078;1.120407;9.869453;-0.171848;
4.98147;-0.384101;-0.445112;0.779228;0.903000;0.003009;6.877982;1.158839;37.236384;-9.902504;9.865774;-990.250368;986.577423;1.120585;12.474111;2.450042;1.120585;9.865774;-0.171470;
4.98154;-0.381096;-0.441633;0.779221;0.903000;0.002955;6.756174;1.158850;37.239578;-9.825094;9.858475;-982.509387;985.847529;1.120941;12.416716;2.447972;1.120941;9.858475;-0.170714;
4.98166;-0.375074;-0.434662;0.779207;0.903000;0.002849;6.513210;1.158871;37.245966;-9.669955;9.844110;-966.995477;984.411043;1.121644;12.302544;2.443838;1.121644;9.844110;-0.169197;
4.98192;-0.362980;-0.420663;0.779179;0.903000;0.002638;6.029939;1.158913;37.258745;-9.358426;9.816314;-935.842562;981.631442;1.123020;12.076765;2.435591;1.123020;9.816314;-0.166152;
4.98243;-0.338608;-0.392445;0.779123;0.903000;0.002220;5.074344;1.158996;37.284313;-8.730580;9.764470;-873.057998;976.447018;1.125651;11.636285;2.419196;1.125651;9.764470;-0.160018;
4.98346;-0.289186;-0.335212;0.779016;0.903000;0.001404;3.209393;1.159156;37.335487;-7.457481;9.675867;-745.748074;967.586674;1.130422;10.806792;2.386889;1.130422;9.675867;-0.147575;
4.9855;-0.188178;-0.218184;0.778816;0.903000;-0.000139;-0.317494;1.159453;37.437980;-4.855672;9.559594;-485.567245;955.959379;1.138003;9.421850;2.324871;1.138003;9.559594;-0.122032;
4.98957;0.016682;0.019350;0.778479;0.903000;-0.002799;-6.400006;1.159955;37.641995;0.420114;9.571748;42.011445;957.174757;1.145370;8.366896;2.216967;1.145370;9.571748;-0.069050;
4.98957;0.016701;0.019372;0.778479;0.903000;-0.002799;-6.400000;1.159955;37.641995;0.420559;9.571747;42.055853;957.174738;1.145369;8.364972;2.216963;1.145369;9.571747;-0.069048;
4.98957;0.016749;0.019429;0.778479;0.903000;-0.002799;-6.400000;1.159955;37.642045;0.421859;9.571790;42.185949;957.179012;1.145370;8.365055;2.216940;1.145370;9.571790;-0.069035;
4.98957;0.016800;0.019487;0.778479;0.903000;-0.002799;-6.400000;1.159955;37.642096;0.423160;9.571833;42.315971;957.183299;1.145370;8.365138;2.216916;1.145370;9.571833;-0.069022;
4.98957;0.016901;0.019605;0.778479;0.903000;-0.002799;-6.400000;1.159955;37.642196;0.425760;9.571919;42.576010;957.191879;1.145372;8.365305;2.216867;1.145372;9.571919;-0.068995;
4.98958;0.017103;0.019839;0.778478;0.903000;-0.002799;-6.400000;1.159956;37.642397;0.430961;9.572091;43.096097;957.209065;1.145374;8.365641;2.216771;1.145374;9.572091;-0.068942;
4.98959;0.017507;0.020307;0.778478;0.903000;-0.002799;-6.400000;1.159957;37.642799;0.441362;9.572435;44.136244;957.243549;1.145378;8.366322;2.216578;1.145378;9.572435;-0.068835;
4.9896;0.018315;0.021244;0.778476;0.903000;-0.002799;-6.400000;1.159958;37.643603;0.462165;9.573130;46.216467;957.312953;1.145387;8.367718;2.216193;1.145387;9.573130;-0.068621;
4.98963;0.019931;0.023119;0.778474;0.903000;-0.002799;-6.400000;1.159962;37.645211;0.503766;9.574535;50.376629;957.453506;1.145405;8.370645;2.215426;1.145405;9.574535;-0.068193;
4.9897;0.023162;0.026867;0.778469;0.903000;-0.002799;-6.400000;1.159969;37.648428;0.586958;9.577416;58.695772;957.741593;1.145439;8.377040;2.213898;1.145439;9.577416;-0.067336;
4.98983;0.029622;0.034361;0.778460;0.903000;-0.002799;-6.400000;1.159983;37.654861;0.753290;9.583457;75.329049;958.345654;1.145499;8.391989;2.210875;1.145499;9.583457;-0.065622;
4.99008;0.042534;0.049339;0.778442;0.903000;-0.002799;-6.400000;1.160010;37.667728;1.085732;9.596651;108.573249;959.665084;1.145594;8.430448;2.204960;1.145594;9.596651;-0.062186;
4.99059;0.068317;0.079252;0.778407;0.903000;-0.002799;-6.400000;1.160063;37.693470;1.749538;9.627472;174.953826;962.747169;1.145681;8.540901;2.193651;1.145681;9.627472;-0.055285;
4.99162;0.119665;0.138831;0.778339;0.903000;-0.002799;-6.400000;1.160163;37.744978;3.071381;9.706671;307.138140;970.667103;1.145440;8.888289;2.173137;1.145440;9.706671;-0.041377;
4.99367;0.221051;0.256495;0.778220;0.903000;-0.002799;-6.400000;1.160341;37.848081;5.680642;9.933773;568.064215;993.377295;1.143322;10.008833;2.140636;1.143322;9.933773;-0.013195;
4.99776;0.415271;0.481969;0.778039;0.903000;-0.002799;-6.400000;1.160611;38.054559;10.675755;10.648346;1067.575541;1064.834559;1.132703;13.311901;2.110190;1.132703;10.648346;0.044177;
5;0.514499;0.597185;0.777972;0.903000;-0.002799;-6.400000;1.160711;38.167492;13.225410;11.174982;1322.540953;1117.498248;1.123462;15.411733;2.112745;1.123462;11.174982;0.075842;
